,function,instance,http://w3id.org/ontoopt/diff_mean_02,http://w3id.org/ontoopt/diff_mean_05,http://w3id.org/ontoopt/diff_mean_10,http://w3id.org/ontoopt/diff_mean_25,http://w3id.org/ontoopt/diff_median_02,http://w3id.org/ontoopt/diff_median_05,http://w3id.org/ontoopt/diff_median_10,http://w3id.org/ontoopt/diff_median_25,http://w3id.org/ontoopt/dist_ratio.coeff_var,http://w3id.org/ontoopt/eps.max,http://w3id.org/ontoopt/eps.ratio,http://w3id.org/ontoopt/eps.s,http://w3id.org/ontoopt/expl_var.cor_init,http://w3id.org/ontoopt/expl_var.cor_x,http://w3id.org/ontoopt/expl_var.cov_init,http://w3id.org/ontoopt/expl_var.cov_x,http://w3id.org/ontoopt/expl_var_PC1.cor_init,http://w3id.org/ontoopt/expl_var_PC1.cor_x,http://w3id.org/ontoopt/expl_var_PC1.cov_init,http://w3id.org/ontoopt/expl_var_PC1.cov_x,http://w3id.org/ontoopt/h.max,http://w3id.org/ontoopt/kurtosis,http://w3id.org/ontoopt/lin_simple.adj_r2,http://w3id.org/ontoopt/lin_simple.coef.max,http://w3id.org/ontoopt/lin_simple.coef.max_by_min,http://w3id.org/ontoopt/lin_simple.coef.min,http://w3id.org/ontoopt/lin_simple.intercept,http://w3id.org/ontoopt/lin_w_interact.adj_r2,http://w3id.org/ontoopt/m0,http://w3id.org/ontoopt/nb_fitness.cor,http://w3id.org/ontoopt/nn_nb.cor,http://w3id.org/ontoopt/nn_nb.mean_ratio,http://w3id.org/ontoopt/nn_nb.sd_ratio,http://w3id.org/ontoopt/number_of_peaks,http://w3id.org/ontoopt/quad_simple.adj_r2,http://w3id.org/ontoopt/quad_simple.cond,http://w3id.org/ontoopt/quad_w_interact.adj_r2,http://w3id.org/ontoopt/ratio_mean_02,http://w3id.org/ontoopt/ratio_mean_05,http://w3id.org/ontoopt/ratio_mean_10,http://w3id.org/ontoopt/ratio_mean_25,http://w3id.org/ontoopt/ratio_median_02,http://w3id.org/ontoopt/ratio_median_05,http://w3id.org/ontoopt/ratio_median_10,http://w3id.org/ontoopt/ratio_median_25,http://w3id.org/ontoopt/skewness,target
15,13,1,-3.8560553402989326,-3.58886455635399,-3.140319121456592,-2.117502393413398,-4.123892922558797,-3.6890648872106473,-3.3117715708377524,-2.3188134372353604,0.2550084772278447,50.89870193519685,1.9069069069069071,2.4074074074074074,0.4528367822133955,0.4547228844104655,0.4607661519496735,0.4586027706398856,0.4532058208328859,0.4535211454068695,0.4591904679769079,0.4553209173216274,0.8166026888067517,-0.4318171831876793,0.7616093484927438,127.6308531137165,6.350397979252295,20.11377373382138,1550.7604751909666,0.8661537208152597,0.4919678714859438,-0.3094022031772928,0.8383797683284733,0.8386851467864528,0.9202477753737024,2.0,0.903432945709654,8.058782754597026,0.9933838464450628,0.5564287448677699,0.5868005865868148,0.6389828609266763,0.7562033169648326,0.5335351172419074,0.5825059762791098,0.6246015778177294,0.7381692123125503,0.3493582019745419,774.1995066000001
16,13,2,-3.9941412933129024,-3.20563654667804,-2.3525245959532888,-1.5009751517488157,-4.208578571677423,-3.384498715501712,-2.642154947042745,-1.6543697730511902,0.2572737487445097,48.605642321421385,1.886886886886887,2.3673673673673674,0.4386091661036336,0.4420411383645053,0.437847439318232,0.4454154836862889,0.4389346133785366,0.4396403253661646,0.4481851630241762,0.4397019702247908,0.8144028185707667,-0.1007915745854342,0.7292806433639827,114.14696367942676,2.835186464798936,39.862799378241576,1670.429563815957,0.9108697555867196,0.4919678714859438,-0.3202371828211358,0.8419595280363485,0.8356943538142474,0.9145388407671304,1.0,0.8853881165520106,6.133945939781238,0.9957859034616046,0.5403589500824229,0.6313313345640579,0.7289963211687555,0.8273111486550585,0.5236843107425817,0.6161357587816273,0.7003831335436375,0.8124729747861239,-0.1276433707106912,788.2784111
17,13,3,-3.960871003438758,-3.456253294451916,-3.1236359230532,-2.560009948834103,-4.106937826249919,-3.7323619230193392,-3.444990900190189,-2.940338850560837,0.2544725561112843,61.20498372476703,1.9869869869869872,2.4274274274274275,0.4876057550643335,0.4903609079620576,0.4606157018735263,0.4587581625138482,0.4828716835102757,0.4879941449730725,0.4551379638738674,0.4582636076087145,0.8107339073112019,-1.157066917561011,0.9725696255339826,202.20772836592096,16.245303437018244,12.38843448802394,1869.2537713643028,0.981564326516242,0.4748995983935743,-0.2414359325436718,0.8403509559588043,0.8344204394575279,0.8989070136086105,2.0,0.9867440564272744,2.6736536822572488,0.9988320968406548,0.5438016257717707,0.60218840798274,0.6406039291669035,0.7053630956252785,0.5351009664626283,0.5763768024721869,0.6116083535066495,0.6668840812560685,0.0760290952959752,783.6060172999998
18,13,4,-6.204776156773141,-5.227239644474361,-4.256586010978591,-2.4003447014621657,-6.6976833006366405,-5.751014024256639,-4.768285739425711,-2.667232601923072,0.2533002838418521,50.89870193519685,1.9069069069069071,2.4074074074074074,0.4611632850280487,0.4630158209178953,0.4777534669261293,0.4627351677536858,0.4663339405787267,0.4662486794720901,0.4742143898594959,0.4704050133041309,0.8155397263233435,-0.362241713873543,0.645525517475666,102.32382233043752,7.04182797156264,14.519480921874074,2279.0277340455627,0.8359399282131336,0.4979919678714859,-0.325401974623139,0.8394116840674528,0.8399052095590812,0.9169033620752896,1.0,0.7868599182784031,4.321012074176982,0.9872872474955564,0.2852117173461193,0.398121583303008,0.5094940712161897,0.7236793910694556,0.2403978829180418,0.3489758814320681,0.459635641892845,0.6973908308340568,0.2373092703302938,660.7899605999999
19,13,5,-4.824155435139662,-3.8708920148425623,-3.304951302074834,-2.1935589227273216,-5.1343342614430965,-4.211277325716763,-3.5939199341576327,-2.4110497275528795,0.2525565304303148,45.37033712426592,1.866866866866867,2.3873873873873874,0.4668476090228357,0.4706696642488711,0.4630968106897428,0.4666464741684586,0.4679634591077815,0.4738152927579384,0.4648230652515436,0.4684398387662598,0.8205804589873278,-0.1352979520500195,0.2792788456317158,58.755626839747634,3.6843379391392617,16.21585559047486,1361.7300776048482,0.7093762676854354,0.5020080321285141,-0.3653669122394788,0.8442797668597095,0.8436435467644257,0.929732913909897,1.0,0.6719399679790815,4.224806593439736,0.981722953884993,0.4450658492489431,0.5547117409000326,0.6193963834454786,0.747566531909589,0.4195294227678379,0.5240206617800915,0.5937955479216062,0.726307436182162,0.1688625558453239,586.7273221999999
20,14,1,-3.807858863944588,-3.0765349277817275,-2.8417081277758998,-2.102623810374129,-4.035428776988761,-3.3387501962361683,-3.0631603687891324,-2.3540247799774496,0.2551491260044272,3.8965277472926023,1.1161161161161155,2.2072072072072078,0.4509287385504787,0.448811010011109,0.6414572599976709,0.6598996060222577,0.4534291101734748,0.4513420691127805,0.65201131123905,0.6360535186401917,0.7165406230856092,7.6631328028512415,0.6897491640068824,42.81867022338312,2.139551331220153,19.967990579642017,112.0044665144236,0.9192842977648492,0.4899598393574297,-0.2199888048224385,0.8386689859043195,0.8343738175962471,0.9013455589757264,10.0,0.7346515970261428,8.278652108391563,0.9772394245124364,0.562405926475488,0.6462709349314375,0.6733085867690163,0.7585119830823239,0.5429882051634287,0.6223773133995858,0.6523031202689611,0.7339348505677138,2.4039496589196307,5.1078322
21,14,2,-4.144872438793394,-3.766673128336417,-3.3913131552001707,-3.043071657997048,-4.341551426222461,-3.959785033745951,-3.639651834476748,-3.274611902515684,0.258202245415415,2.0197857568198785,1.0060060060060056,2.247247247247248,0.4769762526880005,0.4722996741244246,0.5602029097383162,0.595118295538837,0.4768964846538808,0.4796766117245865,0.5905968436392275,0.5739995923840894,0.6997568425580359,2.302244044959839,0.6987199710149907,45.38584775034289,50.0992111977925,0.9161264767378464,22.005960799920125,0.9279697609229322,0.4929718875502008,-0.1726376206428784,0.8380469456599158,0.8331692023090982,0.9107541442048536,14.0,0.7896219770429356,29.0596018103086,0.9935040163593424,0.5226446353976478,0.5673082650346295,0.6095490996710671,0.649631213002092,0.51033622645418,0.5538682325433695,0.5880373284458027,0.6300584815533832,1.6726567634202945,3.6495154000000007
22,14,3,-4.339739728930912,-3.60010266346997,-3.293217861774373,-2.466684072114147,-4.715271028768566,-3.9885878446273457,-3.561671285536185,-2.756981632273854,0.2553795944175485,2.1150728248687947,0.7257257257257255,1.846846846846847,0.606440749593269,0.5612476376964745,0.5418957872571448,0.5281927949730594,0.5619656577762826,0.5634130383111975,0.5347682257285942,0.538658875702885,0.7536797800025961,10.84889386597384,0.4254359327370002,16.319889235799216,65.31280256920184,0.2594994696268666,133.04621105587708,0.6289393194282569,0.5070281124497992,-0.2619779452854909,0.8442729497486534,0.8418571119950498,0.9293352704566602,7.0,0.6485632689493317,23.24806634428178,0.9817038789339554,0.5006770251500543,0.5854385001123352,0.6212729233945693,0.7161811790397367,0.4671500120130711,0.5492131870163393,0.596587443885447,0.6886693782169888,2.9792498283377515,3.4258247000000006
23,14,4,-4.205308788363543,-3.261712404333818,-2.305948906180985,-1.4272418285721424,-4.392063788650868,-3.5000291177935416,-2.6284164855323318,-1.5836037066359632,0.2549444519300882,2.4287643824604506,0.7257257257257255,1.736736736736737,0.6224825942530672,0.6248934727020793,0.5,0.5049194265466184,0.6257670124608324,0.6301101996296646,0.5010071557724045,0.5032679332849379,0.7856270951789356,17.26375864412507,0.0429583085478793,3.879086322574781,22.11190355260726,0.1697529969370987,87.29896876526101,0.5310337727427711,0.5060240963855421,-0.292722387832762,0.8427292232650274,0.84042293531243,0.9218349566217654,4.0,0.3098986002624163,4.383445104958087,0.90129959936249,0.5157239483343912,0.6247184481555983,0.7345564315190005,0.8356909369409373,0.5026474031771827,0.6031852489325797,0.7027492609381791,0.8207348122702712,3.4364796826900577,2.9614798
24,14,5,-3.929275152899748,-3.035964041211276,-2.2836790463864998,-1.293773612034515,-4.141326124347541,-3.324652967095833,-2.595985287458378,-1.5628078587273193,0.2552551024685369,3.677609101601031,0.8858858858858856,1.9469469469469471,0.5802443774668395,0.5824284910961668,0.5921364239144533,0.5771901665640691,0.5876512108473755,0.5870770718712393,0.5759885613388718,0.5922464817326176,0.7801560297490344,18.156983539863106,0.4129946900697832,20.105955442133943,4.291123018962428,4.829268307835404,26.721186484983527,0.7535302149964825,0.5,-0.2461848310559514,0.8405086155603099,0.8397337774888007,0.9220731531804384,5.0,0.5096738057286078,5.2787516225844335,0.9382187504717158,0.5477184115369815,0.6501400168100406,0.7370990661399437,0.8511582429742656,0.5305381650138801,0.6234995526951024,0.7060466119692096,0.8231301582246755,3.6563836181663705,6.2802119
25,15,1,-4.840230371501244,-5.06710564253541,-4.745062561414208,-2.8795280999240065,-5.218003938188141,-5.609969113093824,-5.17511353181946,-3.2229308708663678,0.256829825556967,30.653952950565294,1.786786786786787,2.987987987987988,0.4928652375942098,0.4969511331742052,0.4700378285576249,0.4712187468296072,0.5017974830422562,0.4981829954008104,0.468910280072117,0.4616760732349361,0.769346285060314,9.913462699541263,0.5348616786372178,245.48527392184985,11.42668881370157,21.810241495692296,1916.984108307164,0.6953001965834988,0.4989959839357429,-0.240863749115053,0.8332561094169526,0.8359195026998341,0.9176774810514796,6.0,0.6686778106467832,5.346198935678952,0.9515088548371144,0.4427366803875896,0.4164060335324787,0.4540904777801274,0.6682352548238903,0.4085358321782016,0.3654098603348013,0.4142097140225822,0.6350680965560772,2.703357115159553,338.88775330000004
26,15,2,-5.143061659276569,-4.855181717241127,-4.537849260321545,-3.5965043760843725,-5.292629218228526,-5.004941478692839,-4.711473724532723,-3.793457296461594,0.2594704853053533,17.629753752872038,1.4864864864864868,2.247247247247248,0.4957105473633174,0.4943514029432212,0.4371726440107438,0.4390374954548224,0.4927067153752347,0.4921542463268331,0.4376693905961086,0.4382859611248044,0.8086706940256171,0.2876578069047004,0.7353540791137527,36.917986227115065,3.4090800473524494,10.670806078319885,481.5103353723795,0.8747860019599734,0.5311244979919678,-0.2345434328836252,0.8309759116786779,0.8371932053291657,0.926586930586584,5.0,0.8681878416478758,2.2987397546519746,0.9818986548576976,0.4079646599421674,0.4412710067758546,0.4777987952658266,0.5854785831927098,0.402113137265074,0.4337547034591327,0.4674345344885203,0.5710802675268386,0.8960160064013121,348.8092243
27,15,3,-5.681454307888336,-5.044567070276102,-4.387450861233241,-3.205614949528663,-5.874862692483571,-5.287342149994174,-4.664187726310962,-3.4532828512201035,0.2555317147385828,16.835508029612008,1.4664664664664668,2.2272272272272278,0.4621727070481545,0.46555051276616,0.4406528025842694,0.4372721937502778,0.4644912331685377,0.4714707390222201,0.4299332635946935,0.4410138797232481,0.8165948774656269,2.6408634909218938,0.581880409498871,32.10702316963756,4.433156070715149,7.387060327386502,301.62357693023057,0.696696617567014,0.5321285140562249,-0.2810430958959442,0.8409279461681969,0.8399658912612357,0.9306700031247196,3.0,0.7953664986940989,2.0571177299507517,0.961187200112411,0.3468115362309722,0.4204189524883087,0.4950781769067711,0.6313165392839772,0.3370570902052331,0.4024691532158976,0.4727053214100145,0.6085209571216477,1.227585651243848,316.88116410000003
