"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","run.11","run.12","run.13","run.14","run.15","run.16","run.17","run.18","run.19","run.20","algid"
"14",5,10,1,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"15",5,10,1,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"16",30,10,1,500,434811.717792,275533.714514,122547.052824,181203.361854,458952.572034,246521.048024,199933.73758,179513.986086,362285.713749,209526.195864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"17",30,10,1,2000,11994.46955,24384.57922,17376.96912,14028.687427,41523.84698,19608.052469,10413.145141,21896.306298,21140.403195,28268.816567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"18",30,10,1,5000,4811.927623,4269.892404,1794.526958,3330.024272,8253.184313,6060.600098,1532.88336,2970.011134,5585.057911,3318.115122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"19",30,10,1,10000,853.494421,910.184867,483.069558,629.610278,2345.974574,1472.899986,673.535872,360.646732,932.758299,934.600548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"20",30,10,1,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"21",5,11,1,500,19.552092,7.931013,18.380312,15.170794,28.476135,5.934171,15.94574,28.2644,22.584502,15.18455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"22",5,11,1,2000,0.001296,0.765668,1.588695,0.406703,3.489066,0.085354,0.335382,0.126686,0.285508,0.606123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"23",5,11,1,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"24",5,11,1,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"25",5,11,1,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"26",30,11,1,500,142.912231,147.878204,170.620112,177.990846,143.678322,158.242539,162.286403,149.135714,141.260521,159.331121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"27",30,11,1,2000,136.937051,141.785339,167.571955,173.379875,139.362331,155.700822,159.121196,146.602216,139.241211,156.858921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"28",30,11,1,5000,64.334974,49.934695,80.172242,69.770181,84.070705,64.911759,67.765406,65.733412,80.147338,61.664102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"29",30,11,1,10000,11.388539,10.585227,14.500476,23.183537,24.247726,24.490433,19.24343,25.381783,18.979217,16.519061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"30",30,11,1,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"31",5,12,1,500,0.163767,0.193316,0.393677,5.631753,0.622593,7.844461,2.547345,1.090787,0.535328,3.988603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"32",5,12,1,2000,0.000247,1.6e-05,0.017374,1.310123,0.038497,0.988191,0.152033,0.001477,0.000724,0.129808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"33",5,12,1,5000,0,0,0,5e-06,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"34",5,12,1,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"35",5,12,1,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"36",30,12,1,500,6089918.592107,3875799.594994,4579084.901303,6089316.322674,5290726.09205,4470865.026131,3242957.122341,4445030.261746,4955999.948846,3512595.364776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"37",30,12,1,2000,573.067478,144.417157,430.551448,384.663046,314.807143,141.556359,677.244523,218.493434,214.005088,321.638182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"38",30,12,1,5000,5.960271,4.706283,55.36005,25.423045,3.505201,2.406882,2.788158,2.232572,1.862253,13.195241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"39",30,12,1,10000,3.023977,2.391133,31.536397,14.175916,1.635624,1.031191,1.401507,1.102864,0.770185,7.002442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"40",30,12,1,50000,0,0,0.000101,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"41",5,13,1,500,4.214086,0.418115,30.316383,0.581109,0.529022,12.152948,0.077332,0.393793,0.694453,9.378505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"42",5,13,1,2000,1.331052,0.292073,0.001995,0.532997,0.428982,0.000171,0.004544,0.032717,0.582888,0.000209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"43",5,13,1,5000,0,0,0,0,0,0.000169,0.004544,0.032717,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"44",5,13,1,10000,0,0,0,0,0,0.000169,0.004544,0.032717,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"45",5,13,1,50000,0,0,0,0,0,0.000169,0.004544,0.032717,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"46",30,13,1,500,608.665026,463.692399,701.938628,683.088986,679.93157,644.062764,474.969473,709.384062,661.244467,698.337001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"47",30,13,1,2000,21.763602,11.737399,24.757091,23.117515,9.397649,13.744021,7.850232,20.173402,17.873167,18.197013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"48",30,13,1,5000,7.902542,0.51496,0.838605,6.051099,0.013358,2.926415,0.67257,2.969385,4.425495,0.295405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"49",30,13,1,10000,7.897002,0.513498,0.833674,6.036196,0.010337,2.923377,0.670892,2.967399,4.423335,0.291837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"50",30,13,1,50000,7.897002,0.513498,0.833674,6.036196,0.010337,2.923377,0.670892,2.967399,4.423335,0.291837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"51",5,14,1,500,0.000205,0.000914,0.000785,0.000645,0.000348,0.000295,0.002021,0.001145,0.001461,0.000562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"52",5,14,1,2000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"53",5,14,1,5000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"54",5,14,1,10000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"55",5,14,1,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"56",30,14,1,500,3.510729,3.337012,4.652624,4.956938,2.676377,4.524309,4.262347,5.594769,3.728712,4.612156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"57",30,14,1,2000,0.010547,0.014398,0.010185,0.021998,0.006499,0.013928,0.018441,0.014511,0.009735,0.010609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"58",30,14,1,5000,0.000759,0.000659,0.000779,0.000693,0.000489,0.001032,0.001158,0.000934,0.000979,0.001047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"59",30,14,1,10000,0.000117,7.6e-05,9.2e-05,0.000143,8.2e-05,0.000109,0.000128,6e-05,8.3e-05,6.6e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"60",30,14,1,50000,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"61",5,15,1,500,28.132998,17.989781,47.758588,4.01227,26.158152,1.991057,14.056614,0.997554,23.881438,3.982385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"62",5,15,1,2000,28.132998,17.989781,47.757716,3.979836,6.964732,1.989918,14.056614,0.994959,23.878952,3.979836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"63",5,15,1,5000,9.94958,13.929412,47.757716,3.979836,6.964708,1.989918,14.056614,0.994959,23.878952,3.979836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"64",5,15,1,10000,9.94958,13.929412,47.757716,3.979836,6.964708,1.989918,14.056614,0.994959,23.878952,3.979836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"65",5,15,1,50000,9.94958,13.929412,47.757716,3.979836,6.964708,1.989918,6.964708,0.994959,23.878952,3.979836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"66",30,15,1,500,312.154464,297.609779,318.850327,298.223469,371.325419,312.799881,367.609452,343.786732,307.125249,377.001906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"67",30,15,1,2000,79.536044,253.390589,72.177334,283.284683,131.146221,312.799881,153.691346,119.130971,295.639071,87.153472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"68",30,15,1,5000,76.695015,253.390589,65.698076,270.449382,126.386345,312.799881,152.236882,115.41904,291.921923,75.694088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"69",30,15,1,10000,76.611726,79.671083,65.667212,84.58344,126.359091,312.799881,152.227855,115.414816,86.590784,75.616707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"70",30,15,1,50000,76.611726,72.631835,65.667212,84.571166,126.359091,112.429883,152.227855,115.414816,74.621773,75.616707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"71",5,16,1,500,1.478316,4.132328,7.315501,4.115894,6.518929,2.942242,4.825175,1.166781,0.322464,3.265954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"72",5,16,1,2000,1.454667,4.075843,7.233932,4.022844,6.452627,2.86881,4.72357,1.032305,0.273923,3.213506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"73",5,16,1,5000,1.454667,4.075843,7.233932,4.022844,4.50344,2.86881,4.72357,1.032305,0.273923,3.213506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"74",5,16,1,10000,1.454667,4.075843,7.233932,4.022844,4.276442,2.86881,4.72357,1.032305,0.273923,3.213506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"75",5,16,1,50000,1.454667,4.075843,7.176862,4.022844,4.170317,2.863781,4.72357,1.023493,0.273272,3.203341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"76",30,16,1,500,20.98387,15.526627,19.946488,16.349266,14.545179,12.692835,12.849881,13.179575,15.160995,9.244779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"77",30,16,1,2000,4.82776,6.07748,6.362147,6.488567,3.130666,5.166788,3.983757,4.573239,7.584917,1.640289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"78",30,16,1,5000,4.470764,5.653436,6.005193,6.164423,2.792278,4.878747,3.775379,4.3495,7.266965,1.443962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"79",30,16,1,10000,4.463619,5.6527,6.001694,6.16279,2.792071,4.878318,3.774984,4.34755,7.262137,1.443269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"80",30,16,1,50000,4.462263,5.652698,6.001681,6.162774,2.792071,4.878318,3.774984,4.347546,7.262109,1.442242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"81",5,17,1,500,4.455341,1.157248,2.300488,3.19748,0.020551,4.594777,2.470047,4.568336,5.822474,3.714999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"82",5,17,1,2000,0.048174,1.148646,2.300477,3.18382,0.018309,4.594772,2.462537,4.568335,5.822474,3.714999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"83",5,17,1,5000,0.048111,1.148646,2.300477,3.18382,0.017285,4.594772,2.462537,4.568335,5.822474,3.714999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"84",5,17,1,10000,0.038262,1.148646,2.300477,0.085493,0.017285,4.594772,2.462537,4.568335,5.822474,3.714999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"85",5,17,1,50000,0.037867,0.001289,0.002052,0.082848,0.017285,0.016361,2.462537,4.568335,5.822474,0.00314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"86",30,17,1,500,7.320558,4.25178,5.281505,6.464343,11.063864,4.329436,4.428353,6.679176,5.995999,7.745523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"87",30,17,1,2000,4.324236,2.04258,4.618953,3.639856,11.063864,1.67877,1.760188,3.868423,3.264625,5.615513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"88",30,17,1,5000,4.308078,1.998293,4.618953,3.559761,5.639188,1.668056,1.688672,3.811007,3.196754,5.150519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"89",30,17,1,10000,4.308069,1.989439,2.884052,3.547224,5.106,1.668055,1.688645,3.770105,3.188471,5.106333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"90",30,17,1,50000,4.308069,1.988149,2.873476,3.535801,5.106,1.668055,1.688645,3.760326,3.187797,5.101554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"91",5,18,1,500,20.513934,0.068548,19.913233,7.881448,14.932022,31.317907,22.659397,34.140871,24.808035,27.412982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"92",5,18,1,2000,20.513933,0.044751,19.913195,7.88142,1.236256,31.317903,22.659392,4.383593,3.984874,15.64392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"93",5,18,1,5000,2.633538,0.021546,19.913195,2.766466,1.235767,24.564891,22.659392,4.324587,3.982701,3.72283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"94",5,18,1,10000,2.177037,0.021546,0.256816,1.990998,1.235767,24.564891,22.659392,2.760185,3.982701,0.487406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"95",5,18,1,50000,2.009212,0.0179,0.256816,1.990998,1.235767,24.564891,3.330119,2.760184,3.982701,0.487406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"96",30,18,1,500,40.067043,28.248106,29.739776,42.029136,30.67884,23.408453,30.052691,27.526787,22.329899,31.007495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"97",30,18,1,2000,27.765361,16.220109,20.685309,27.304375,21.28389,12.772307,30.052691,16.501839,11.504456,31.007495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"98",30,18,1,5000,24.998361,15.522966,18.6823,25.942482,20.314902,12.663144,12.585115,16.112784,11.424732,20.588643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"99",30,18,1,10000,24.556576,15.028119,18.012663,25.611485,19.906099,12.663118,5.864193,16.045235,11.424673,18.451152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"100",30,18,1,50000,24.545275,14.829293,17.893468,25.565439,19.53469,12.663118,5.864185,15.956854,11.424673,18.451152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"101",5,19,1,500,0.184549,0.280168,0.045941,0.751935,1.988549,0.181653,3.2258,1.609787,1.609272,1.886024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"102",5,19,1,2000,0.148669,0.228375,0.044228,0.751935,1.988549,0.180641,2.48231,1.609787,1.609272,1.753725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"103",5,19,1,5000,0.148669,0.219489,0.044228,0.751935,0.513626,0.180641,1.127311,0.65469,0.101271,1.753725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"104",5,19,1,10000,0.148669,0.219489,0.044228,0.751935,0.513626,0.180641,0.468574,0.65469,0.101271,0.877959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"105",5,19,1,50000,0.148669,0.219489,0.044228,0.12959,0.043197,0.180641,0.468573,0.65469,0.101271,0.877959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"106",30,19,1,500,4.99264,5.890107,6.171375,6.186538,5.921063,6.397233,5.770044,6.157952,4.938497,7.103275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"107",30,19,1,2000,4.341812,1.462482,6.16756,0.72954,1.790293,3.844153,5.770044,6.157952,4.938497,6.39971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"108",30,19,1,5000,4.341812,0.761077,4.347917,0.260957,1.152277,3.650923,5.770044,5.69084,4.938497,6.39971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"109",30,19,1,10000,4.341812,0.49115,0.786703,0.240515,0.97528,0.680895,5.770044,5.69084,4.45356,6.152474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"110",30,19,1,50000,4.341812,0.32624,0.258547,0.216313,0.640598,0.205054,5.770044,5.69084,4.45356,5.776032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"111",5,2,1,500,113.751977,42.226181,23.770895,4.636904,19.127624,74.657495,361.037395,262.211184,278.083128,85.467792,18.992935,11.63806,251.064277,503.562894,2.23713,28.644744,0.896107,5360.960442,86.330235,3.789026,"conf_2"
"112",5,2,1,2000,0,0,0,0,0.000119,0,0,0,3e-06,0,1.6e-05,0.000191,0.000184,2.3e-05,8e-05,9e-06,5e-06,0.001223,0.000141,0.000214,"conf_2"
"113",5,2,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_2"
"114",5,2,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_2"
"115",5,2,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_2"
"116",30,2,1,500,270785.855969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"117",30,2,1,2000,21959.220217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"118",30,2,1,5000,3673.01189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"119",30,2,1,10000,877.686855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"120",30,2,1,50000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"121",5,20,1,500,1.57926,1.500274,2.105135,1.934526,2.566282,2.68487,1.974257,2.512513,2.0931,1.69785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"122",5,20,1,2000,1.579254,1.500246,2.105135,1.934525,2.566279,2.684851,1.974249,2.512513,2.092643,1.697833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"123",5,20,1,5000,1.579254,1.500246,1.382013,1.934525,2.566279,2.684851,1.974249,1.224079,2.092643,1.697833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"124",5,20,1,10000,1.579254,1.500246,1.382013,1.934525,2.566279,2.684851,1.974249,1.224079,2.092643,1.697833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"125",5,20,1,50000,1.579254,1.500246,1.382013,1.934525,1.697649,1.540771,1.974249,1.224079,2.092643,1.697833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"126",30,20,1,500,3.494746,3.569675,3.321719,3.621559,3.508857,3.712197,3.272461,3.311464,3.319279,3.429313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"127",30,20,1,2000,2.403533,1.632864,1.967545,1.901108,1.985506,2.293361,1.843666,2.05864,2.166126,1.867453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"128",30,20,1,5000,2.395444,1.625309,1.961254,1.89525,1.980855,2.284077,1.810005,2.05304,2.164946,1.862272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"129",30,20,1,10000,2.395444,1.625309,1.961253,1.89525,1.980855,2.284031,1.809911,2.05304,2.164946,1.862272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"130",30,20,1,50000,2.395444,1.625309,1.961253,1.89525,1.980855,2.284031,1.809911,2.05304,2.164946,1.862272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"131",5,21,1,500,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245258,1.245256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"132",5,21,1,2000,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"133",5,21,1,5000,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"134",5,21,1,10000,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"135",5,21,1,50000,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,1.245256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"136",30,21,1,500,17.452704,10.842777,13.727767,12.753589,28.047766,14.108858,27.499296,10.976702,13.399414,24.608477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"137",30,21,1,2000,3.660039,5.783059,5.783064,3.675288,19.211047,5.782056,19.216205,5.783211,5.784073,19.208916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"138",30,21,1,5000,3.637835,5.781197,5.781197,3.637835,19.186019,5.781197,19.186019,5.781197,5.781197,19.186019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"139",30,21,1,10000,3.637835,5.781197,5.781197,3.637835,19.186019,5.781197,19.186019,5.781197,5.781197,19.186019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"140",30,21,1,50000,3.637835,5.781197,5.781197,3.637835,19.186019,5.781197,19.186019,5.781197,5.781197,19.186019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"141",5,22,1,500,0.000148,0,0.000261,30.082308,1e-06,0,0.001011,0.004739,0.000106,0.001401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"142",5,22,1,2000,0,0,0,30.082211,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"143",5,22,1,5000,0,0,0,30.082211,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"144",5,22,1,10000,0,0,0,30.082211,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"145",5,22,1,50000,0,0,0,30.082211,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"146",30,22,1,500,19.599713,23.140031,23.509706,33.924374,18.735242,22.77902,23.099381,22.398086,23.750286,20.4306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"147",30,22,1,2000,14.585205,14.585161,14.58593,21.793124,14.584951,14.585191,14.585127,14.585265,14.585219,14.585572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"148",30,22,1,5000,14.584842,14.584842,14.584842,21.779462,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"149",30,22,1,10000,14.584842,14.584842,14.584842,21.779462,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
"150",30,22,1,50000,14.584842,14.584842,14.584842,21.779462,14.584842,14.584842,14.584842,14.584842,14.584842,14.584842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_2"
