"","DIM","funcId","ID","runtime","run.1","run.2","run.3","run.4","run.5","run.6","run.7","run.8","run.9","run.10","run.11","run.12","run.13","run.14","run.15","run.16","run.17","run.18","run.19","run.20","algid"
"21",30,11,1,500,208.579707,140.329462,156.212635,164.815449,161.41483,207.207586,161.434825,132.760784,202.468853,145.962372,153.020848,156.620372,156.927817,176.098425,170.291885,166.857248,150.777982,176.508796,148.685342,146.320999,"conf_5"
"22",30,11,1,2000,200.588661,138.413525,152.237143,163.132726,158.057629,201.173319,157.912289,130.620958,195.879021,143.904045,149.046089,152.191691,154.087322,170.716754,165.440263,160.686227,146.503324,171.7828,146.244018,144.301107,"conf_5"
"23",30,11,1,5000,99.193824,78.029399,67.552255,69.584039,94.506559,79.137336,54.603642,63.010691,94.998453,72.664619,66.116065,66.491335,73.625837,84.431642,84.328106,72.627297,32.616126,63.407462,60.75177,65.49802,"conf_5"
"24",30,11,1,10000,15.926814,25.010082,22.501984,15.861731,29.435629,18.233833,11.892375,17.514136,24.112449,19.957449,6.957188,12.926076,13.374069,12.10128,7.947844,10.59887,8.501468,12.519677,9.017513,34.597712,"conf_5"
"25",30,11,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001441,"conf_5"
"26",5,11,1,500,5.447588,11.929493,15.874665,6.299762,2.210789,20.004079,5.964322,49.384073,17.902514,12.093416,7.055658,10.202187,13.518446,20.722656,5.383328,26.103943,15.292008,23.42846,16.058176,25.969273,"conf_5"
"27",5,11,1,2000,0.130983,0.782593,0.527188,0.131481,0.02365,0.859084,0.007935,0.117855,0.042057,0.004853,0.868099,1.668658,1.335809,0.00497,0.400062,0.167611,0.033876,0.077703,0.627821,0.12086,"conf_5"
"28",5,11,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"29",5,11,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"30",5,11,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"31",5,12,1,500,192.200294,8.795786,75.590127,329.667186,56.599187,47.297556,125.161449,295.379715,21.518292,236.635776,188.086474,70.712798,96.134284,48.730994,55.798941,123.350548,134.313948,48.775328,39.486246,46.320607,"conf_5"
"32",5,12,1,2000,0.077948,0.002374,1.194019,1.13454,0.23013,6.036327,0.592065,0.908367,0.014063,0.042917,0.004229,0.042562,1.890586,0.140784,0.01058,0.108395,0.242305,2.803936,0.015524,0.229587,"conf_5"
"33",5,12,1,5000,0,0,0,1e-06,0,1e-06,0,0,0,0,0,0,2.2e-05,0,0,0,0,0.000111,0,0,"conf_5"
"34",5,12,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"35",5,12,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"36",30,12,1,500,14823674.17064,12484297.623818,12229941.712746,8252693.813977,9457651.048004,15209739.403114,11784535.117869,11489353.031087,9519504.821728,13865870.71776,10929634.796154,6942164.954287,11246497.513886,13570077.744771,7855011.633959,7634003.35909,5450980.464885,8786240.38714,12342529.839481,7943605.308461,"conf_5"
"37",30,12,1,2000,22179.014222,33757.607034,41042.404764,33599.154815,23087.797063,80811.363226,27657.160585,28030.874583,29686.035877,36708.318936,17072.517525,14492.280945,13301.133145,13203.23421,18196.991786,15176.033847,10904.09607,10805.537885,24497.08672,9353.109333,"conf_5"
"38",30,12,1,5000,36.402058,9.588079,1.080383,9.797089,2.819141,21.097527,16.167767,26.645197,9.307105,13.745376,1.673891,0.835893,0.477084,1.549356,4.990881,2.534098,6.892751,24.260668,15.626524,0.070252,"conf_5"
"39",30,12,1,10000,35.817191,9.249035,0.364351,9.315358,2.670813,20.181678,15.84593,26.092143,9.006238,13.437872,1.619289,0.738129,0.394201,1.496734,4.682076,2.427374,6.640559,22.271096,14.562774,0.008186,"conf_5"
"40",30,12,1,50000,0.000107,0,0,0,0,2e-06,0,1e-05,0,0,0,0,0,0,0,0,0,0.000227,9e-06,0,"conf_5"
"41",5,13,1,500,3.901902,4.111625,26.443708,3.172723,2.549763,3.25547,15.979189,2.762999,3.11672,14.326004,1.189154,2.229724,3.619,14.686935,5.785953,43.236555,2.424357,4.304918,2.922833,12.509904,"conf_5"
"42",5,13,1,2000,0.001602,0.000611,0.012173,0.283136,0.0093,0.078996,0.000573,0.277982,0.359765,0.000639,0.000168,0.004039,2.2e-05,8e-06,0.001364,0.004055,0.000481,9.7e-05,2.5e-05,0.000791,"conf_5"
"43",5,13,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"44",5,13,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"45",5,13,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"46",30,13,1,500,932.682793,918.49782,925.614448,1116.92145,859.630313,797.679227,937.208327,753.330284,1024.334762,767.163034,807.257249,772.211201,740.925708,838.274273,837.478223,594.20802,721.206938,701.528631,747.80509,641.06324,"conf_5"
"47",30,13,1,2000,43.282714,54.847409,34.049999,78.146059,51.077706,61.325865,79.521179,64.209918,71.118155,74.689599,45.176932,27.458776,30.781045,38.878313,38.532471,35.819882,40.193024,34.83998,34.532366,34.127223,"conf_5"
"48",30,13,1,5000,3.739954,0.592782,2.151612,1.022384,0.175809,2.433343,4.231236,1.389288,0.385933,2.217656,0.369003,1.947707,0.18262,0.495207,0.149267,4.639819,4.666864,2.556057,0.161724,5.937476,"conf_5"
"49",30,13,1,10000,3.539472,0.364688,1.984842,0.513659,0.025021,2.20016,3.857035,1.059192,0.150813,1.973819,0.293886,1.893803,0.130882,0.406264,0.079244,4.578697,4.554339,2.4988,0.09893,5.863129,"conf_5"
"50",30,13,1,50000,3.539452,0.364675,1.984829,0.513598,0.025014,2.200141,3.857006,1.059156,0.15079,1.973802,0.293884,1.893802,0.13088,0.406262,0.079241,4e-05,4.554335,2.498798,0.098928,2.3e-05,"conf_5"
"51",5,14,1,500,0.006561,0.001958,0.003823,0.00184,0.001828,0.00295,0.003975,0.003426,0.001025,0.001877,0.001703,0.001669,0.000646,0.001664,0.000527,0.000849,0.001127,0.000573,0.000359,0.001309,"conf_5"
"52",5,14,1,2000,0,0,0,1e-06,0,0,0,0,2e-06,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"53",5,14,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"54",5,14,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"55",5,14,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"56",30,14,1,500,7.00693,4.969593,6.39892,5.581019,3.526991,5.181886,6.678555,6.636051,7.065827,6.510903,3.674706,5.193634,5.432833,6.535657,5.129072,5.739934,5.621511,4.423118,6.229552,2.913363,"conf_5"
"57",30,14,1,2000,0.05086,0.046655,0.050767,0.036239,0.037289,0.054296,0.061303,0.051914,0.051608,0.050734,0.024158,0.026282,0.021935,0.027187,0.018669,0.044739,0.029118,0.027322,0.05313,0.027175,"conf_5"
"58",30,14,1,5000,0.001685,0.001892,0.001942,0.001067,0.001724,0.001554,0.001144,0.001546,0.002093,0.001574,0.000775,0.000707,0.000711,0.001432,0.001043,0.001215,0.000984,0.000592,0.00113,0.000976,"conf_5"
"59",30,14,1,10000,0.000121,0.000128,7.1e-05,9.6e-05,0.000138,0.000144,5.9e-05,0.000119,0.000135,0.000165,5.9e-05,8.1e-05,6.8e-05,9.1e-05,4.7e-05,1e-04,5.9e-05,5.2e-05,9.7e-05,6.9e-05,"conf_5"
"60",30,14,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"61",5,15,1,500,3.171669,2.671867,6.319384,6.090205,11.85841,12.032515,13.425063,9.892217,3.729948,34.808617,14.857016,16.041552,25.876172,4.113361,3.011647,18.223616,5.003149,5.079299,16.111364,11.039563,"conf_5"
"62",5,15,1,2000,2.984877,1.989918,5.969749,5.969749,10.944519,11.939494,10.944519,8.954621,2.984877,34.808617,13.929391,15.91931,25.868804,3.979836,2.984877,18.223616,4.97479,4.97479,16.111364,11.039563,"conf_5"
"63",5,15,1,5000,2.984877,1.989918,5.969749,5.969749,10.944519,11.939494,10.944519,8.954621,2.984877,10.94454,13.929391,15.91931,25.868804,3.979836,2.984877,18.223616,4.97479,4.97479,16.111364,11.039563,"conf_5"
"64",5,15,1,10000,2.984877,1.989918,5.969749,5.969749,10.944519,11.939494,10.944519,8.954621,2.984877,10.94454,13.929391,5.969749,25.868804,3.979836,2.984877,18.223616,4.97479,4.97479,2.984877,6.964708,"conf_5"
"65",5,15,1,50000,2.984877,1.989918,5.969749,5.969749,10.944519,11.939494,10.944519,8.954621,2.984877,10.94454,13.929391,5.969749,25.868804,3.979836,2.984877,5.969749,4.97479,4.97479,2.984877,6.964708,"conf_5"
"66",30,15,1,500,342.75112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"67",30,15,1,2000,71.783221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"68",30,15,1,5000,65.682965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"69",30,15,1,10000,65.667197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"70",30,15,1,50000,65.667197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"71",5,16,1,500,0.146678,0.45847,0.835069,3.462904,0.288424,0.718075,0.738474,3.420063,5.015211,2.464077,0.741638,0.471533,6.116987,0.78014,3.179498,19.628021,0.9609,3.897859,1.492979,0.445727,"conf_5"
"72",5,16,1,2000,0.081297,0.352036,0.71465,3.109017,0.181707,0.450048,0.524144,3.403495,4.234658,2.103588,0.62704,0.27,5.615201,0.512628,2.874554,19.628021,0.611419,3.677953,1.154572,0.271563,"conf_5"
"73",5,16,1,5000,0.081297,0.352036,0.71465,3.109017,0.181707,0.450048,0.524144,3.262925,4.234658,2.103588,0.62704,0.27,5.615201,0.512628,2.874554,3.096961,0.611419,3.677953,1.154572,0.271563,"conf_5"
"74",5,16,1,10000,0.081297,0.352036,0.71465,3.109017,0.181707,0.450048,0.524144,3.262925,4.234658,2.103588,0.62704,0.27,5.615201,0.512628,2.874554,3.096955,0.611419,3.677953,1.154572,0.271563,"conf_5"
"75",5,16,1,50000,0.081297,0.342683,0.71465,3.109017,0.181707,0.448701,0.524144,3.262925,4.234658,2.103588,0.62704,0.27,5.615201,0.512628,2.874554,3.096955,0.135315,3.677953,1.122133,0.271563,"conf_5"
"76",30,16,1,500,24.61736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"77",30,16,1,2000,8.146043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"78",30,16,1,5000,7.417587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"79",30,16,1,10000,7.412435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"80",30,16,1,50000,7.412429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"81",30,17,1,500,5.068464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"82",30,17,1,2000,1.758554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"83",30,17,1,5000,1.680088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"84",30,17,1,10000,1.680017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"85",30,17,1,50000,1.680017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"86",5,17,1,500,1.699532,0.583002,4.132494,0.246656,4.394496,3.743528,1.928728,5.241675,0.106441,0.020459,4.534411,0.954135,0.085575,0.010936,0.038042,0.050287,3.797228,0.022866,0.047967,4.290687,"conf_5"
"87",5,17,1,2000,1.69904,0.537523,3.375092,0.199107,3.876449,3.731141,1.871388,5.240732,0.039675,5.8e-05,4.534288,0.898782,0.052143,0.000283,0.003494,0.024456,3.797084,0.003505,0.008453,4.290522,"conf_5"
"88",5,17,1,5000,1.69904,0.453589,3.229489,0.199105,3.503366,3.731141,1.871388,1.752356,0.039674,5.8e-05,4.534288,0.290249,0.05184,0.000283,0.003494,0.024455,3.797084,0.003505,0.008452,4.290522,"conf_5"
"89",5,17,1,10000,0.069885,0.437101,2.615504,0.199105,3.389465,3.731141,1.871388,1.752353,0.039674,5.8e-05,4.534288,0.290249,0.050526,0.000283,1.5e-05,0.024455,3.517591,0.003505,0.008452,4.290522,"conf_5"
"90",5,17,1,50000,0.062535,0.435341,2.614908,0.199105,2.861312,3.613565,1.871388,1.752353,0.039674,5.8e-05,0.12185,0.290249,0.050526,0.000283,1.5e-05,0.024036,1.427419,0.003505,0.008452,3.311821,"conf_5"
"91",5,18,1,500,18.301861,20.780213,13.827171,0.716453,0.048632,3.887795,9.127986,0.263818,0.388106,20.950391,0.353208,1.613199,20.917662,28.197917,12.764602,17.741989,0.528753,0.207165,0.207384,0.456175,"conf_5"
"92",5,18,1,2000,18.293168,20.777857,5.934278,0.512685,0.022351,3.575043,8.966532,0.147549,0.261658,20.948159,0.296625,1.488755,12.866668,28.197917,10.100158,17.739869,0.367106,0.092034,0.050462,0.329828,"conf_5"
"93",5,18,1,5000,18.293168,20.777857,0.160735,0.512671,0.02235,3.575041,8.966532,0.147548,0.261658,20.948159,0.296624,1.488754,0.526586,27.778069,10.100158,17.739869,0.367105,0.092031,0.050462,0.329828,"conf_5"
"94",5,18,1,10000,18.293168,20.777857,0.160735,0.512671,0.02235,3.575041,8.966532,0.147548,0.261658,20.948159,0.296624,1.488754,0.122798,27.778069,4.106553,17.578551,0.367105,0.092031,0.050462,0.329828,"conf_5"
"95",5,18,1,50000,12.204837,10.228587,0.160735,0.512671,0.02235,3.575041,0.009632,0.037495,0.261658,13.526088,0.296624,1.488754,0.121867,6.459512,0.017424,15.01417,0.367105,0.092031,0.050462,0.329828,"conf_5"
"96",30,18,1,500,43.827262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"97",30,18,1,2000,30.661772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"98",30,18,1,5000,29.747713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"99",30,18,1,10000,29.463066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"100",30,18,1,50000,29.353882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"101",30,19,1,500,6.412383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"102",30,19,1,2000,6.412383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"103",30,19,1,5000,6.336837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"104",30,19,1,10000,6.336837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"105",30,19,1,50000,5.499904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"106",5,19,1,500,3.864058,1.820295,1.462631,0.82005,1.028641,1.339119,0.790164,1.369479,0.964714,1.772498,2.011549,1.392368,0.078873,1.205098,0.357798,1.929003,0.19929,1.421527,1.785879,0.115959,"conf_5"
"107",5,19,1,2000,1.707021,1.820295,1.462631,0.82005,0.925902,0.68664,0.790164,1.369479,0.964714,0.8237,1.794816,1.392368,0.078691,1.205098,0.357798,1.842456,0.164907,0.250924,1.785879,0.06999,"conf_5"
"108",5,19,1,5000,0.668168,1.661732,1.462631,0.82005,0.925902,0.68664,0.753013,1.369479,0.964714,0.28698,1.371923,0.972472,0.078577,1.205098,0.088368,1.059746,0.019721,0.07854,1.785879,0.05787,"conf_5"
"109",5,19,1,10000,0.668168,0.883573,1.462631,0.10216,0.609974,0.028258,0.753013,1.369479,0.964714,0.28667,0.929641,0.388476,0.078552,0.675304,0.059789,0.23021,0.015708,0.07854,1.617108,0.05509,"conf_5"
"110",5,19,1,50000,0.668168,0.883573,0.488092,0.10216,0.519841,0.028147,0.463116,0.841369,0.780444,0.28667,0.476451,0.388476,0.07855,0.675304,0.059789,0.106029,0.015708,0.07854,0.295128,0.054978,"conf_5"
"111",30,2,1,500,316512.246702,667172.660226,575233.974809,365968.55335,629798.417411,589295.941988,606283.86564,321259.967918,625542.752506,389699.762458,178498.032366,399767.23886,260800.225205,517907.494041,341796.813345,268947.676276,418945.326283,239017.962989,321282.671391,435916.350421,"conf_5"
"112",30,2,1,2000,31259.734823,55275.338543,16965.626786,40580.433468,39102.75102,44471.559417,62833.96816,38758.980822,68845.211019,49373.576759,24239.047081,48844.699621,25202.644791,55193.681981,21842.997427,30855.311292,36772.738087,13462.742615,54521.87553,26015.718547,"conf_5"
"113",30,2,1,5000,4743.713955,9904.36193,2638.739718,6100.86662,4778.355922,3770.319805,7906.363655,2926.078791,5355.751791,9018.873226,3298.907403,3584.888124,6007.243459,7752.887875,3935.575968,9780.16164,5316.330354,2661.8141,3315.267068,3574.832638,"conf_5"
"114",30,2,1,10000,1373.959954,616.853719,615.399587,956.800629,571.341063,903.854809,573.600946,874.067942,483.545312,1838.551371,509.247294,759.829362,1292.083407,501.467698,1276.974345,569.605783,608.82729,664.465275,470.423767,735.759177,"conf_5"
"115",30,2,1,50000,3.5e-05,0,0,0.002186,0,2.3e-05,2.5e-05,0,2.2e-05,0.001268,0,0,0,0,0,0,0,0,0,0,"conf_5"
"116",5,2,1,500,234.267037,228.553512,329.945218,40.463778,110.752247,28.643566,71.624888,351.160767,62.697644,1.270729,63.824077,5.652362,1.29203,95.01815,122.285233,53.49345,191.833386,272.360154,130.528411,198.77582,"conf_5"
"117",5,2,1,2000,6e-06,2.1e-05,0.00023,0.033646,0.000181,0.000252,0,0.00113,8.1e-05,3.2e-05,6e-06,0,1e-06,0.000172,1e-06,1.2e-05,5.4e-05,2.5e-05,1e-06,1.9e-05,"conf_5"
"118",5,2,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"119",5,2,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"120",5,2,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"conf_5"
"121",5,20,1,500,0.909314,1.027776,1.473278,1.855942,1.427068,2.31368,2.751777,1.545994,1.620145,1.350435,1.658701,2.408537,2.776275,2.211039,2.015405,1.976279,1.66116,2.080576,1.895794,1.421435,"conf_5"
"122",5,20,1,2000,0.908033,1.026677,1.460956,1.855583,1.421304,2.31368,2.714779,1.539715,1.618728,1.342312,1.658268,2.408345,2.567534,2.210942,2.013517,1.974985,1.658202,1.50169,1.895145,1.421326,"conf_5"
"123",5,20,1,5000,0.908033,1.026677,1.460956,1.855583,1.421304,1.53972,1.973994,1.539715,1.618728,1.342312,1.658268,2.408345,2.329402,2.080514,2.013517,1.974985,1.658202,1.263369,1.895145,1.421326,"conf_5"
"124",5,20,1,10000,0.908033,1.026677,1.460956,1.421304,1.421304,1.53972,1.973994,1.539715,1.184449,1.342312,1.658268,1.856568,2.329402,2.080514,2.013517,1.974985,1.381786,1.263369,1.895145,1.421326,"conf_5"
"125",5,20,1,50000,0.908033,1.026677,1.460956,1.421304,1.065967,1.53972,1.973994,1.539715,1.184449,1.342312,1.381852,1.263369,1.974065,1.421326,1.65818,1.974985,1.381786,1.263369,1.618728,1.421326,"conf_5"
"126",30,20,1,500,3.830568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"127",30,20,1,2000,2.312501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"128",30,20,1,5000,2.290479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"129",30,20,1,10000,2.290478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"130",30,20,1,50000,2.290478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"131",5,21,1,500,1.247692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"132",5,21,1,2000,1.245256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"133",5,21,1,5000,1.245256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"134",5,21,1,10000,1.245256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"135",5,21,1,50000,1.245256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"136",30,21,1,500,22.941056,21.537372,41.562394,19.64484,23.252107,20.804032,28.803868,20.312512,20.0206,18.560033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"137",30,21,1,2000,5.818117,5.835272,19.418063,3.778369,5.838037,3.715051,19.303966,3.758004,3.837531,3.720304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"138",30,21,1,5000,5.781198,5.781198,19.186034,3.637839,5.781198,3.637838,19.186023,3.637839,3.637846,3.637838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"139",30,21,1,10000,5.781197,5.781197,19.186019,3.637835,5.781197,3.637835,19.186019,3.637835,3.637835,3.637835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
"140",30,21,1,50000,5.781197,5.781197,19.186019,3.637835,5.781197,3.637835,19.186019,3.637835,3.637835,3.637835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"conf_5"
